bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,imageIdCount,description
3,3,1,2,0,0,,,[],,['Tile'],['Baseboard'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,2214.0,,,,['Detached Garage'],9,,False,True,,False,,False,,,,2,,,True,False,,['Wood'],,,['Inland Lake'],True,True,,,,,,,False,9 acres,,,,False,465007700260,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,Other,,,Ely #696,,Ely #696,,Ely #696,,,False,Ely,6089228,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Waterfront', 'value': 'Yes'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'Ely #696'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'Fireplace Type', 'value': 'Gas'}, {'name': 'Waterfront Name', 'value': 'White Iron'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'Lender Owned', 'value': 'Undisclosed'}, {'name': 'Waterfront Description', 'value': 'Inland Lake'}, {'name': 'Fireplace', 'value': 'Yes'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Style', 'value': 'Other'}, {'name': 'Lot Description', 'value': 'Accessible Shoreline'}, {'name': 'Fireplaces', 'value': '2'}, {'name': 'Amenities-Exterior', 'value': 'Deck, Hot Tub, Balcony, Pool'}, {'name': 'Construction Type', 'value': 'Frame/Wood, Stone'}, {'name': 'Dining', 'value': 'Combine with Kitchen, Eat-In Kitchen'}, {'name': 'Exterior', 'value': 'Wood, Stone'}, {'name': 'Heat', 'value': 'Propane, Hot Water'}, {'name': 'Terms', 'value': 'Cash, Conventional'}, {'name': 'Water', 'value': 'Private'}, {'name': 'Basement Style', 'value': 'Crawl Space'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Windows', 'value': 'Wood Frame'}, {'name': 'Outbuildings', 'value': 'Pole Building'}, {'name': 'Road Frontage', 'value': 'County'}, {'name': 'Basement Material', 'value': 'Concrete Block'}, {'name': 'Bath Description', 'value': 'Full Master, Full Main Floor, 3/4 Upper'}, {'name': 'Extra Rooms', 'value': 'Sunrm/Solarium, Loft, 4 Season Porch'}, {'name': 'Garage Dimensions', 'value': '32x24.5'}]",55731,2064 Chippewa Shrs,Ely,MN,47.868301,-91.817703,275000.0,FOR_SALE,16,55731_0,7,"For sale: $275,000. Year round home on White Iron Lake in Ely MN on 9 acres and 360+ feet of shoreline!  3 Bedroom/2.75 bath modified A frame home with amazing views.  Home features a main floor master suite with en suite spa like bathroom with double sided fireplace and own private deck.  Galley style kitchen with view of the lake and adjoins the year round sun room which would make a beautiful breakfast room.  Living room right off the dining room with gas fireplace.  Lots of natural stone features and knotty pine.   Upper level bedrooms and 3/4 large bath with private decks of each bedroom upstairs as well. Outdoor entertainment will consist of a pool and massive deck space.   Detached  3 stall garage and an additional 36x36 metal pole building.  Fixer upper - but what an opportunity!"
3,2,1,1,0,0,,,[],,,['Other'],True,,,"['Range/Stove', 'Refrigerator']",,,,True,False,,,1250.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,2,,,,,,,,,,,,,,,,,,False,0.35 acres,,,,False,28645501400,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Mound'],,,,,,,,,,,True,False,,,,,Ely #696,,Ely #696,,Ely #696,,,False,Ely,6089225,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'Ely #696'}, {'name': 'Association Fee', 'value': 'Yes'}, {'name': 'Fireplace Type', 'value': 'Wood Burning'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'Association Fee Frequency', 'value': 'Yearly'}, {'name': 'Fireplace', 'value': 'Yes'}, {'name': 'Fireplaces', 'value': '1'}, {'name': 'Lot Description', 'value': 'Level, Accessible Shoreline, BWCA Area'}, {'name': 'Parking/Driveway', 'value': 'Off Street'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Style', 'value': 'Other'}, {'name': 'Shoreline Characteristics', 'value': 'Rocky, Elevation-Medium, Hard'}, {'name': 'Disclosures/Docs', 'value': 'Survey'}, {'name': 'Amenities', 'value': 'Natural Woodwork, Patio Door, Vaulted Ceilings, Beamed Ceilings'}, {'name': 'Amenities-Exterior', 'value': 'Deck, Dock'}, {'name': 'Association Fee Includes', 'value': 'Snow Removal, Dock Maintenance'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Dining', 'value': 'Breakfast Bar, Combine with Kitchen, Combine with Living Room'}, {'name': 'Exterior', 'value': 'Wood'}, {'name': 'Heat', 'value': 'Propane, Wood, Space/Wall Heater, Fireplace'}, {'name': 'Terms', 'value': 'Cash, Conventional'}, {'name': 'Outbuildings', 'value': 'Storage Shed'}, {'name': 'Water', 'value': 'Drilled'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Wood Shingles'}, {'name': 'Windows', 'value': 'Double Glazed'}, {'name': 'Mechanicals', 'value': 'Water Heater-Electric'}, {'name': 'Road Frontage', 'value': 'Private, Unpaved'}, {'name': 'Basement Style', 'value': 'Crawl Space, Posts'}, {'name': 'Road Maintenance', 'value': 'Private'}, {'name': 'Internet Options', 'value': 'DSL'}, {'name': 'Amenities-Shared', 'value': 'Coin-op Laundry Owned'}, {'name': 'Bath Description', 'value': 'Full Main Floor'}, {'name': 'Garage Dimensions', 'value': '12x28'}]",55731,14692 N Country Rd,Ely,MN,47.983006,-91.507873,169000.0,FOR_SALE,43,55731_1,7,"For sale: $169,000. Large A-Frame Home with a permanent dock space on Moose Lake!  Direct water access to the Moose Lake chain of lakes, and the Canadian border!  Home is aprox 1250 square feet, with a large living room, very nice kitchen, full bath, and bedroom on the main floor, and 2 more bedrooms and a 3/4 bath on the second floor.  2 large decks-one on each level, offer great views of the wooded paradise that surrounds the home.  Awesome creek with rapids flows year around just 75 feet from the home and offers soothing babbling brook sounds!  Just a couple of minute walk takes you to your dock located on the shore of Moose Lake, where you can keep your boat or canoe all summer long, and use for exploring this unique wilderness chain of lakes!  This property is surrounded by aprox 9 acres of mostly vacant association land that makes the setting very private.  There is also a 12' x 20' garage located a few hundred feet away.  Drilled well, private septic mound system.  Use as your up north cabin, or live here year around!"
1,1,0,1,0,0,,,[],,,['Other'],True,,,,,,,,False,,,864.0,,,,['Attached Garage'],,,False,,,False,,False,,,,1,,,,,,,,,['Panoramic'],,,,,,,,,False,10 acres,,,,False,28621109555,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Outhouse'],,,,,,,,,,,True,False,,,,,Lake Superior #381,,Lake Superior #381,,Lake Superior #381,,,False,Ely,6089117,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'Lake Superior #381'}, {'name': 'Classification', 'value': 'NonHomestead'}, {'name': 'Disclosures/Docs', 'value': 'Assoc Document, Well Disc'}, {'name': 'Main Floor Bedroom', 'value': '0'}, {'name': 'Parking/Driveway', 'value': 'Off Street, Driveway - Gravel'}, {'name': 'Lot Description', 'value': 'Tree Coverage - Heavy'}, {'name': 'Style', 'value': 'Rustic Cabin'}, {'name': 'Amenities', 'value': 'Natural Woodwork, Patio Door, Ceiling Fans, Eat-In Kitchen, Vaulted Ceilings, Drywalls, Kitchen Center Island'}, {'name': 'Amenities-Exterior', 'value': 'Deck'}, {'name': 'Dining', 'value': 'Combine with Kitchen'}, {'name': 'Heat', 'value': 'Forced Air, Propane, Radiant, Space/Wall Heater, Solar'}, {'name': 'Terms', 'value': 'Cash, Conventional, Contract for Deed'}, {'name': 'Outbuildings', 'value': 'Storage Shed'}, {'name': 'Basement Style', 'value': 'Posts'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Mechanicals', 'value': 'Water Heater-Gas'}, {'name': 'Windows', 'value': 'Energy Windows'}, {'name': 'Construction Type', 'value': 'Log Home'}, {'name': 'Exterior', 'value': 'Log'}, {'name': 'Road Maintenance', 'value': 'Association'}, {'name': 'Road Frontage', 'value': 'Gravel, Dead End/No Outlet'}, {'name': 'Restrictions/Covenants', 'value': 'Easements'}, {'name': 'Bath Description', 'value': '3/4 Main Floor'}]",55731,578 Kawishiwi Trl,Ely,MN,47.86937,-91.743873,119900.0,FOR_SALE,12,55731_2,7,"For sale: $119,900. Voyageur log cabin on ten acres of mostly high ground with good tree cover. Remote wilderness location with 2 miles of gravel forest road access that is nice to have a little higher clearance vehicle to get there.  About a half mile of the access road becomes a snowmobile trail in the winter. Property is surrounded by thousands of acres of State and Federal land. Land is connected to many miles of trails ideal for snowmobiling, skiing, hiking, and ATV-ing, as well as great hunting opportunities. Property is only 2 1/2 miles from the Farm Lake public boat launch and entry point into the BWCAW. Cabin is 24 X24 with a half loft sleeping area. Functioning kitchen has propane appliances. Bathroom has a low maintenance composting toilet, vanity, and shower stall.  All water drains are set up under the &quot;bucket in, bucket out' rule from Lake County, MN.  There is presently no well here, so water is brought in by the owner. Propane lights thru out cabin. Power is supplied by solar panel and generator. Outbuildings include storage area and outhouse. Owner would consider financing with a qualified buyer."
3,2,2,0,0,0,,,[],Finished,,['Forced air'],True,['Central'],True,,,,,True,False,,,1042.0,,,,['Detached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Vinyl'],,,['City'],True,,,,,,,,False,0.07 acres,,,,False,030001003700,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,['City'],,,,,,,,,,,True,False,,Bungalow,,,Ely #696,,Ely #696,,Ely #696,,,False,Ely,6088956,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'Ely #696'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'Fireplace Type', 'value': 'Wood Burning'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'Occupied By', 'value': 'Owner'}, {'name': 'Main Floor Bedroom', 'value': '0'}, {'name': 'Fireplace', 'value': 'Yes'}, {'name': 'Fireplaces', 'value': '1'}, {'name': 'Style', 'value': 'Bungalow'}, {'name': 'Garage Dimensions', 'value': '14 x 24'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Dining', 'value': 'Combine with Kitchen'}, {'name': 'Heat', 'value': 'Propane'}, {'name': 'Basement Style', 'value': 'Full'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Bath Description', 'value': 'Full Basement, Full Main Floor'}, {'name': 'Basement Material', 'value': 'Concrete Block'}, {'name': 'Water', 'value': 'City'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'Windows', 'value': 'Vinyl Frame'}]",55731,123 E Conan St,Ely,MN,47.900723,-91.864765,82000.0,FOR_SALE,17,55731_3,7,"For sale: $82,000. Absolutely beautifully finished 3 bedroom, 2 full bath home centrally located to school, downtown, and hospital. Home has been completely updated and is move in ready!!! Basement is completely finished. Yard is partially fenced in. Maintenance-free siding and vinyl windows!!! Appliances are included. Priced to sell!!!"
4,3,1,1,1,0,,,[],"Full, Finished (Livable), Drain Tiled, Walkout, Egress Windows, Drainage System","['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned', 'Wall Oven', 'Furnace Humidifier', 'Air-To-Air Exchanger', 'Water Filtration System', 'Electric Water Heater']",,,,True,False,,,4162.0,,,,['Detached Garage'],3,,False,True,,False,,False,,,,1,,,,,,"['Brick', 'Stone', 'Wood']",,,['Water'],True,True,,,,,,,False,3.1 acres,,,,False,28627601020,False,False,,"Shoreline, Residential-Single Family",,Single Family,,,,Asphalt,,,False,,,False,,,,"['Private', 'Mound']",,,,,,,,,,,True,False,,,,,,,,,,,,False,Ely,5542020,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Natural Woodwork, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Sun Room, Washer/Dryer Hookup, Walk-In Closet, Dock, Kitchen Center Island, French Doors, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Paneled Doors, Satelite Dish'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor Full Bath, Main Floor 1/2 Bath, 3/4 Basement, Separate Tub & Shower, Walk-In Shower Stall, Jetted Tub'}, {'name': 'Exterior', 'value': 'Brick/Stone, Wood, Log Siding, Log'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Living Room, Family Room, Gas Burning, Master Bedroom'}, {'name': 'HeatingDescription', 'value': 'Hot Water, Forced Air, In-Floor Heating, Boiler'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry, Main Floor Bedroom'}, {'name': 'Fuel', 'value': 'Electric, Propane'}, {'name': 'GarageDescription', 'value': 'Detached Garage, Driveway - Gravel, Other, Floor Drain, Electric'}, {'name': 'LakeWaterfront', 'value': 'Lake Front'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched, Age Over 8 Years'}, {'name': 'Water', 'value': 'Well, Private'}, {'name': 'FrontageFeet', 'value': 'Unpaved Streets, Private, No Outlet/Dead End'}, {'name': 'WaterfrontView', 'value': 'Lake, North, East'}, {'name': 'LakeBottom', 'value': 'Rocky'}, {'name': 'WaterfrontSlope', 'value': 'Gradual'}, {'name': 'WaterfrontElevation', 'value': '4-10'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55731,13192 Eagle Point Rd,Ely,MN,47.855336,-91.752934,998500.0,FOR_SALE,89,55731_4,7,"For sale: $998,500. One of a kind custom home! Appreciate the love, attn to detail &amp; home bldg expertise that went into this home, the work of local artisans &amp; the many world class finishes. Home sits on 3+ ac, 358 ft of White Iron Lake shore with chain access to Garden &amp; Farm Lakes, Kawishiwi Rvr, &amp; BWCA. Marvin windows &amp; doors bring the beauty in, lrg maint-free decks let you admire nature. Lndscpd yard with 2 flagstone patios &amp; grilling porch, stone walkway to stunning shore &amp; bubble dock system. Huge chef's kitchen, Viking appl., wine fridge, Shaw farm sink, granite counters, reclaimed Fir wd flooring, honed slate tile, &amp; accent lighting. Master with jetted tub, walk-in tile shower with Motawi tile throughout, walk-in closet, deck entry &amp; gas FP with Motawi tiles &amp; antique mantel. Stunning Mike Braun stone FPs (1 wd &amp; 1 gas), custom trim, &amp; 4 season rm. W/O bsmt has 2nd kitchen, 3 bdrms, den, &amp; in-floor heat w/FA back-up. 3 car gar has potential to fin add'l. living space above. View the 360 tour!"
4,2,0,1,0,1,,,[],Finished,,['Other'],True,['Central'],True,,,,,True,False,,,2846.0,,,,,2,,False,True,,False,,False,,,,2,,,,,,['Wood'],,,['Panoramic'],,,,,,,,,False,1 acres,,,,False,465004500040,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,Ranch,,,Ely #696,,Ely #696,,Ely #696,,,False,Ely,6088608,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'Ely #696'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'Fireplace Type', 'value': 'Gas'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'Lot Description', 'value': 'Landscaped, Tree Coverage - Medium, Level, See Remarks, High'}, {'name': 'Fireplace', 'value': 'Yes'}, {'name': 'Style', 'value': 'Ranch/Rambler'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Parking/Driveway', 'value': 'Driveway - Concrete'}, {'name': 'Fireplaces', 'value': '2'}, {'name': 'Garage Dimensions', 'value': '22X24'}, {'name': 'Amenities-Exterior', 'value': 'Deck, Patio'}, {'name': 'Construction Type', 'value': 'Frame/Wood, Brick'}, {'name': 'Dining', 'value': 'Breakfast Bar, Combine with Living Room, Informal Dining Room, Eat-In Kitchen'}, {'name': 'Terms', 'value': 'Cash, Conventional, VA DVA, FHA'}, {'name': 'Basement Features', 'value': 'Finished, Walkout, Bath, Bedrooms, Family/Rec Room, Egress Windows, Fireplace, Washer Hook-Ups, Dryer Hook-Ups'}, {'name': 'Basement Style', 'value': 'Full'}, {'name': 'Extra Rooms', 'value': 'Utility Room, Spa/Sauna'}, {'name': 'Heat', 'value': 'Electric, Boiler, Oil'}, {'name': 'Outbuildings', 'value': 'Storage Shed'}, {'name': 'Exterior', 'value': 'Cement Board, Brick'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Windows', 'value': 'Wood Frame, Energy Windows'}, {'name': 'Road Frontage', 'value': 'City'}, {'name': 'Basement Material', 'value': 'Concrete Block'}, {'name': 'Water', 'value': 'City'}, {'name': 'Air Conditioning', 'value': 'Ductless Mini Split'}, {'name': 'Bath Description', 'value': '1/4 Basement, 3/4 Main Floor'}]",55731,214 E Ahola Rd,Ely,MN,47.891072,-91.863167,269500.0,FOR_SALE,29,55731_5,7,"For sale: $269,500. Stunning and modern updated 4BR/2BA home in a country setting but within City of Ely limits!  Large vaulted ceilings for that bright  open airy feel. Freshly painted and updated flooring, dual heat, walk out lower level, sauna, attached garage all on 1 acre of woodlands setting.  Open floor plan with living and ding in one bright setting right off the kitchen.  Kitchen comes complete with farmhouse stainless sink, breakfast bar, tons of storage and new subway tile surrounds. Three bedrooms, and recently remodeled bathroom with tiled shower!  Lower level has 4th bedroom, 1/4 bath, sauna and gas fireplace and walks right out to a cement stamped patio. Enjoy your summer evenings under the pergola and watch the stars without a care in the world.  Make this one a priority!"
4,1,1,0,0,0,,,[],Finished,,['Other'],True,['Central'],True,,,,,True,False,,,1104.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,2,,,,,,"['Metal', 'Other']",,,['City Lights'],,,,,,,,,False,0.14 acres,,,,False,030025000255,False,False,,,,Single Family,,,,,,,False,,,False,,,,['City'],,,,,,,,,,,True,False,,,,,Ely #696,,Ely #696,,Ely #696,,,False,Ely,6088604,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'Ely #696'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'Disclosures/Docs', 'value': 'Assoc Document, LBP Disclosure, Inspect Report'}, {'name': 'Lot Description', 'value': 'Landscaped, Tree Coverage - Light, Level'}, {'name': 'Main Floor Bedroom', 'value': '0'}, {'name': 'Parking/Driveway', 'value': 'Off Street, Driveway - Gravel'}, {'name': 'Style', 'value': 'Traditional'}, {'name': 'Garage Dimensions', 'value': '24x26'}, {'name': 'Amenities-Exterior', 'value': 'Deck, Porch, Gutter/Downspout, Fenced Yard - Partial'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Dining', 'value': 'Combine with Kitchen, Formal Dining Room'}, {'name': 'Heat', 'value': 'Forced Air, Propane'}, {'name': 'Basement Style', 'value': 'Full'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Road Frontage', 'value': 'City'}, {'name': 'Road Maintenance', 'value': 'Public'}, {'name': 'Amenities', 'value': 'Hardwood Floors'}, {'name': 'Mechanicals', 'value': 'Water Heater-Electric'}, {'name': 'Basement Material', 'value': 'Concrete Block'}, {'name': 'Water', 'value': 'City'}, {'name': 'Basement Features', 'value': 'Unfinished, Washer Hook-Ups, Dryer Hook-Ups'}, {'name': 'Exterior', 'value': 'Steel'}, {'name': 'Extra Rooms', 'value': 'Pantry, Entry'}, {'name': 'Bath Description', 'value': 'Full Main Floor'}]",55731,706 E James St,Ely,MN,47.897392,-91.85623,122900.0,FOR_SALE,33,55731_6,7,"For sale: $122,900. Charming and well maintained this unique home in Ely offers 4 bedrooms, 1 full bath and many updates from new propane forced air furnace, dishwasher, washer and all new laminate wood flooring on the second level and original hardwood flooring throughout the main floor-it is a must see!  Large kitchen with metal back-splash and pantry area for extra storage.  Great outside back deck, perennial gardens and partially fenced.  Great porch on the front of the home.   Maintenance-free steel siding and the windows and roof have been updated.  The garage is insulated and has a good size work area with a free standing wood stove. Compliant sewer line."
2,2,1,1,0,0,,,[],Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Refrigerator', 'Washer', 'Exhaust Fan/Hood', 'Wall Oven', 'Cooktop']",,,,True,False,,,2039.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,['Vinyl'],,,"['Inland Lake', 'Panoramic']",True,True,,,,,,,False,1.5 acres,,,,False,28627307040,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,Contemporary,,,Ely #696,,Ely #696,,Ely #696,,,False,Ely,6088564,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Waterfront', 'value': 'Yes'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'Ely #696'}, {'name': 'Fireplace Type', 'value': 'Wood Burning'}, {'name': 'Waterfront Name', 'value': 'White Iron'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'Occupied By', 'value': 'Owner'}, {'name': 'Township', 'value': 'Fall Lake'}, {'name': 'Lake Chain', 'value': 'Yes'}, {'name': 'Waterfront Description', 'value': 'Inland Lake'}, {'name': 'Lot Description', 'value': 'Landscaped, Tree Coverage - Medium, Underground Utilities, Rolling, Accessible Shoreline, BWCA Area'}, {'name': 'Fireplace', 'value': 'Yes'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Style', 'value': 'Contemporary'}, {'name': 'Parking/Driveway', 'value': 'Driveway - Gravel'}, {'name': 'Disclosures/Docs', 'value': 'Well Disc, Septic Disclosure'}, {'name': 'Shoreline Characteristics', 'value': 'Rocky, Gravel, Shore-Accessible'}, {'name': 'Fireplaces', 'value': '2'}, {'name': 'Amenities', 'value': 'Natural Woodwork, Main Floor Laundry, Patio Door, Ceiling Fans, Vaulted Ceilings, Kitchen Center Island, Skylight'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Heat', 'value': 'Forced Air, Oil'}, {'name': 'Terms', 'value': 'Cash, Conventional'}, {'name': 'Water', 'value': 'Private'}, {'name': 'Basement Features', 'value': 'Finished, Walkout, Bath, Family/Rec Room, Utility Room, Fireplace'}, {'name': 'Basement Style', 'value': 'Full'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Bath Description', 'value': '3/4 Basement, Full Main Floor'}, {'name': 'Basement Material', 'value': 'Wood, Concrete Block'}, {'name': 'Mechanicals', 'value': 'Water Heater-Electric, Air to Air Exchange, Sump Pump'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'Restrictions/Covenants', 'value': 'Easements'}, {'name': 'Garage Dimensions', 'value': '23 x 27'}]",55731,195 Sunset Rd,Ely,MN,47.875594,-91.783429,429900.0,FOR_SALE,50,55731_7,7,"For sale: $429,900. Absorb 180 degree of spectacular western views over White Iron Lake from every room of this custom-built raised rambler with tuckunder garage &amp; walkout lower level.  Spacious 780 sq ft Great Room features wall of windows, vaulted ceilings, skylights, access to screened porch &amp; a massive 2 sided, wood burning, native rock fireplace.   An open kitchen allows cook/host to stay engaged with family &amp; friends.  Vast countertops, center cooking island, built-in wall oven &amp; garden window for growing your own herbs is a cook's dream!  Wake up to incredible lake views &amp; enjoy your 1st cup of java in Master's screen porch.  Super spacious 2nd bedroom can accommodate additional beds or office area.  Walkout lower level family room makes for a great transition between indoors &amp; outdoors with a stone fireplace &amp; grade level &frac34; bath.  15' x 27' utility room off garage provides ample storage.  6 panel doors, hi-efficiency windows, main level laundry, etc.  Large screen porches on each level continue the open living concept when weather &amp;/or bugs are less congenial!  Home is tucked into a private setting with views of 5 pine studded islands, soft slope to +-255' of lakeshore &amp; phenomenal sunset views year round!"
