id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
106615246,https://www.zillow.com/homedetails/321-Shorewood-Cir-Detroit-Lakes-MN-56501/106615246_zpid/,321 Shorewood Cir,56501,Detroit Lakes,MN,46.789998,-95.848537,255000.0,3.0,3.0,2340.0,1982,29620.0,SINGLE_FAMILY,RECENTLY_SOLD,0
106613784,https://www.zillow.com/homedetails/1236-Minnesota-Ave-Detroit-Lakes-MN-56501/106613784_zpid/,1236 Minnesota Ave,56501,Detroit Lakes,MN,46.809988,-95.849244,184500.0,3.0,3.0,2624.0,1945,5550.0,SINGLE_FAMILY,RECENTLY_SOLD,25
106615043,https://www.zillow.com/homedetails/381-Dean-St-Detroit-Lakes-MN-56501/106615043_zpid/,381 Dean St,56501,Detroit Lakes,MN,46.830952,-95.842245,210000.0,2.0,4.0,1764.0,2003,9583.0,SINGLE_FAMILY,RECENTLY_SOLD,21
2081432341,https://www.zillow.com/homedetails/1877-Longview-Dr-Detroit-Lakes-MN-56501/2081432341_zpid/,1877 Longview Dr,56501,Detroit Lakes,MN,46.825934,-95.886192,250000.0,2.0,3.0,1408.0,2018,8712.0,SINGLE_FAMILY,RECENTLY_SOLD,38
106614380,https://www.zillow.com/homedetails/422-Cedar-Ave-Detroit-Lakes-MN-56501/106614380_zpid/,422 Cedar Ave,56501,Detroit Lakes,MN,46.827283,-95.853787,129000.0,2.0,4.0,1488.0,2000,13584.0,MANUFACTURED,RECENTLY_SOLD,23
106614919,https://www.zillow.com/homedetails/1303-Lincoln-Ave-Detroit-Lakes-MN-56501/106614919_zpid/,1303 Lincoln Ave,56501,Detroit Lakes,MN,46.808887,-95.842217,108000.0,1.0,3.0,1043.0,1938,7405.0,SINGLE_FAMILY,RECENTLY_SOLD,14
106614881,https://www.zillow.com/homedetails/213-Willow-St-E-Detroit-Lakes-MN-56501/106614881_zpid/,213 Willow St E,56501,Detroit Lakes,MN,46.811106,-95.842768,500000.0,1.0,2.0,688.0,1930,4452.0,SINGLE_FAMILY,RECENTLY_SOLD,17
106610381,https://www.zillow.com/homedetails/23766-Larson-Ave-Detroit-Lakes-MN-56501/106610381_zpid/,23766 Larson Ave,56501,Detroit Lakes,MN,46.916842,-95.908999,65000.0,1.0,2.0,1600.0,1916,19602.0,SINGLE_FAMILY,RECENTLY_SOLD,16
106608677,https://www.zillow.com/homedetails/10471-Us-Highway-59-Detroit-Lakes-MN-56501/106608677_zpid/,10471 Us Highway 59,56501,Detroit Lakes,MN,46.720984,-95.886914,240000.0,2.0,2.0,944.0,1974,40075.0,SINGLE_FAMILY,RECENTLY_SOLD,33
106614958,https://www.zillow.com/homedetails/1305-Lori-Ave-Detroit-Lakes-MN-56501/106614958_zpid/,1305 Lori Ave,56501,Detroit Lakes,MN,46.80844,-95.826483,255000.0,3.0,4.0,2640.0,1987,12196.0,SINGLE_FAMILY,RECENTLY_SOLD,0
