id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
106818201,https://www.zillow.com/homedetails/109-Firewood-Dr-Redwood-Falls-MN-56283/106818201_zpid/,109 Firewood Dr,56283,Redwood Falls,MN,44.545667,-95.09912,314900.0,3.0,4.0,2964.0,1996,12458.0,SINGLE_FAMILY,FOR_SALE,38
106818133,https://www.zillow.com/homedetails/521-E-3rd-St-Redwood-Falls-MN-56283/106818133_zpid/,521 E 3rd St,56283,Redwood Falls,MN,44.539729,-95.112618,314900.0,5.0,5.0,4010.0,1938,10846.0,SINGLE_FAMILY,FOR_SALE,50
106818385,https://www.zillow.com/homedetails/313-Park-Ln-Redwood-Falls-MN-56283/106818385_zpid/,313 Park Ln,56283,Redwood Falls,MN,44.544032,-95.126712,150000.0,1.0,3.0,2863.0,1958,-1.0,SINGLE_FAMILY,FOR_SALE,0
106817097,https://www.zillow.com/homedetails/204-Lake-Dr-Redwood-Falls-MN-56283/106817097_zpid/,204 Lake Dr,56283,Redwood Falls,MN,44.5405,-95.126443,387350.0,4.0,4.0,3190.0,1992,27878.0,SINGLE_FAMILY,FOR_SALE,33
106818280,https://www.zillow.com/homedetails/900-Sunrise-Blvd-Redwood-Falls-MN-56283/106818280_zpid/,900 Sunrise Blvd,56283,Redwood Falls,MN,44.532059,-95.099873,377500.0,3.0,4.0,3058.0,2006,16552.0,SINGLE_FAMILY,FOR_SALE,29
106818105,https://www.zillow.com/homedetails/507-E-Wyoming-St-Redwood-Falls-MN-56283/106818105_zpid/,507 E Wyoming St,56283,Redwood Falls,MN,44.536197,-95.112872,139500.0,1.0,3.0,1576.0,1951,4704.0,SINGLE_FAMILY,FOR_SALE,22
106818171,https://www.zillow.com/homedetails/515-Indal-St-Redwood-Falls-MN-56283/106818171_zpid/,515 Indal St,56283,Redwood Falls,MN,44.546318,-95.121829,149999.0,2.0,2.0,1588.0,1975,13895.0,SINGLE_FAMILY,FOR_SALE,21
106818575,https://www.zillow.com/homedetails/605-E-Cook-St-Redwood-Falls-MN-56283/106818575_zpid/,605 E Cook St,56283,Redwood Falls,MN,44.536905,-95.09707,149900.0,3.0,3.0,1248.0,1968,11194.0,SINGLE_FAMILY,FOR_SALE,12
106818554,https://www.zillow.com/homedetails/505-E-Cook-St-Redwood-Falls-MN-56283/106818554_zpid/,505 E Cook St,56283,Redwood Falls,MN,44.536896,-95.098419,149900.0,2.0,3.0,2016.0,1965,12632.0,SINGLE_FAMILY,FOR_SALE,20
106818983,https://www.zillow.com/homedetails/123-Burr-Oak-Rd-Redwood-Falls-MN-56283/106818983_zpid/,123 Burr Oak Rd,56283,Redwood Falls,MN,44.553084,-95.091403,419900.0,3.0,4.0,4116.0,1993,50181.0,SINGLE_FAMILY,FOR_SALE,52
