id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
63427626,https://www.zillow.com/homedetails/22504-Zion-Pkwy-NW-Bethel-MN-55005/63427626_zpid/,22504 Zion Pkwy NW,55005,Bethel,MN,45.377249,-93.333052,365000.0,4.0,4.0,3170.0,2004,13068.0,SINGLE_FAMILY,FOR_SALE,35
1481644,https://www.zillow.com/homedetails/2339-225th-Ave-NE-East-Bethel-MN-55005/1481644_zpid/,2339 225th Ave NE,55005,East Bethel,MN,45.377889,-93.211053,269000.0,2.0,4.0,1627.0,1991,105415.0,SINGLE_FAMILY,FOR_SALE,25
1474711,https://www.zillow.com/homedetails/22807-Holly-St-NW-Bethel-MN-55005/1474711_zpid/,22807 Holly St NW,55005,Bethel,MN,45.383366,-93.273646,337900.0,2.0,3.0,1748.0,1996,454505.0,SINGLE_FAMILY,FOR_SALE,39
63427592,https://www.zillow.com/homedetails/22612-Zion-Pkwy-NW-Bethel-MN-55005/63427592_zpid/,22612 Zion Pkwy NW,55005,Bethel,MN,45.378524,-93.338567,350000.0,2.0,2.0,1828.0,2014,11761.0,SINGLE_FAMILY,FOR_SALE,29
1565088,https://www.zillow.com/homedetails/22930-Packard-St-NE-East-Bethel-MN-55005/1565088_zpid/,22930 Packard St NE,55005,East Bethel,MN,45.385756,-93.147777,249900.0,1.0,3.0,1797.0,1978,105850.0,SINGLE_FAMILY,FOR_SALE,28
68246435,https://www.zillow.com/homedetails/24230-Pierce-St-NE-East-Bethel-MN-55005/68246435_zpid/,24230 Pierce St NE,55005,East Bethel,MN,45.408782,-93.243089,236900.0,1.0,2.0,1112.0,2012,21780.0,SINGLE_FAMILY,FOR_SALE,26
1481625,https://www.zillow.com/homedetails/22876-Staples-St-NE-East-Bethel-MN-55005/1481625_zpid/,22876 Staples St NE,55005,East Bethel,MN,45.384571,-93.210627,213581.0,1.0,2.0,1020.0,1963,-1.0,SINGLE_FAMILY,PRE_FORECLOSURE,0
1481743,https://www.zillow.com/homedetails/22320-Jenkins-St-NE-East-Bethel-MN-55005/1481743_zpid/,22320 Jenkins St NE,55005,East Bethel,MN,45.374506,-93.222945,328502.0,3.0,2.0,1276.0,1997,-1.0,SINGLE_FAMILY,PRE_FORECLOSURE,0
63430638,https://www.zillow.com/homedetails/23703-3rd-St-NE-Bethel-MN-55005/63430638_zpid/,23703 3rd St NE,55005,Bethel,MN,45.399846,-93.26305,239900.0,2.0,4.0,1910.0,2003,12632.0,SINGLE_FAMILY,FOR_SALE,26
2081589350,https://www.zillow.com/homedetails/1313-227th-Ave-NW-Oak-Grove-MN-55011/2081589350_zpid/,1313 227th Ave NW,55011,Oak Grove,MN,45.380725,-93.289077,583900.0,2.0,2.0,2092.0,2019,249163.0,SINGLE_FAMILY,FOR_SALE,1
63427389,https://www.zillow.com/homedetails/22837-Erskin-St-NE-East-Bethel-MN-55005/63427389_zpid/,22837 Erskin St NE,55005,East Bethel,MN,45.383825,-93.158469,312233.0,2.0,3.0,2208.0,2004,87120.0,SINGLE_FAMILY,PRE_FORECLOSURE,5
1547713,https://www.zillow.com/homedetails/125-241st-Ln-NE-Bethel-MN-55005/1547713_zpid/,125 241st Ln NE,55005,Bethel,MN,45.408328,-93.263424,187843.0,1.0,2.0,857.0,1989,43560.0,SINGLE_FAMILY,PRE_FORECLOSURE,0
63427521,https://www.zillow.com/homedetails/2464-S-Waconia-Cir-NE-East-Bethel-MN-55005/63427521_zpid/,2464 S Waconia Cir NE,55005,East Bethel,MN,45.379287,-93.207186,299180.0,2.0,3.0,1231.0,2001,194277.0,SINGLE_FAMILY,PRE_FORECLOSURE,5
1486293,https://www.zillow.com/homedetails/928-229th-Ave-NE-East-Bethel-MN-55005/1486293_zpid/,928 229th Ave NE,55005,East Bethel,MN,45.383075,-93.246418,188347.0,1.0,2.0,850.0,1947,186001.0,SINGLE_FAMILY,PRE_FORECLOSURE,16
1547668,https://www.zillow.com/homedetails/24457-Allen-Dr-NE-East-Bethel-MN-55005/1547668_zpid/,24457 Allen Dr NE,55005,East Bethel,MN,45.413366,-93.248741,312455.0,2.0,5.0,3264.0,1973,80586.0,SINGLE_FAMILY,PRE_FORECLOSURE,18
2084078176,https://www.zillow.com/homedetails/1244-227th-Ave-NW-Oak-Grove-MN-55303/2084078176_zpid/,1244 227th Ave NW,55303,Oak Grove,MN,45.381849,-93.287934,479610.0,2.0,2.0,1872.0,2019,143748.0,SINGLE_FAMILY,FOR_SALE,1
68245881,https://www.zillow.com/homedetails/192-Broadway-St-NW-Bethel-MN-55005/68245881_zpid/,192 Broadway St NW,55005,Bethel,MN,45.404815,-93.270333,250533.0,2.0,4.0,2007.0,2004,-1.0,SINGLE_FAMILY,PRE_FORECLOSURE,0
68246376,https://www.zillow.com/homedetails/24381-Polk-St-NE-East-Bethel-MN-55005/68246376_zpid/,24381 Polk St NE,55005,East Bethel,MN,45.411399,-93.244705,289900.0,2.0,3.0,1522.0,2019,10700.0,SINGLE_FAMILY,FOR_SALE,23
