id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
106683026,https://www.zillow.com/homedetails/317-E-Lincoln-St-Caledonia-MN-55921/106683026_zpid/,317 E Lincoln St,55921,Caledonia,MN,43.636,-91.494017,154900.0,2.0,2.0,1539.0,1880,13068.0,SINGLE_FAMILY,FOR_SALE,15
106683238,https://www.zillow.com/homedetails/409-S-Winnebago-St-Caledonia-MN-55921/106683238_zpid/,409 S Winnebago St,55921,Caledonia,MN,43.631301,-91.49117,169900.0,2.0,4.0,1806.0,1969,11060.0,SINGLE_FAMILY,FOR_SALE,33
106683754,https://www.zillow.com/homedetails/317-N-Kingston-St-Caledonia-MN-55921/106683754_zpid/,317 N Kingston St,55921,Caledonia,MN,43.637069,-91.497434,107000.0,1.0,3.0,1230.0,1940,7840.0,SINGLE_FAMILY,FOR_SALE,11
106683862,https://www.zillow.com/homedetails/720-S-Pine-St-Caledonia-MN-55921/106683862_zpid/,720 S Pine St,55921,Caledonia,MN,43.628106,-91.495179,144000.0,3.0,3.0,1602.0,1926,6969.0,SINGLE_FAMILY,FOR_SALE,19
106683314,https://www.zillow.com/homedetails/509-E-South-St-Caledonia-MN-55921/106683314_zpid/,509 E South St,55921,Caledonia,MN,43.632116,-91.491892,125000.0,1.0,2.0,960.0,1978,7405.0,SINGLE_FAMILY,FOR_SALE,15
106683187,https://www.zillow.com/homedetails/619-E-Main-St-Caledonia-MN-55921/106683187_zpid/,619 E Main St,55921,Caledonia,MN,43.634851,-91.490906,132900.0,1.0,3.0,1255.0,1890,8276.0,SINGLE_FAMILY,FOR_SALE,21
106683422,https://www.zillow.com/homedetails/309-N-Badger-St-Caledonia-MN-55921/106683422_zpid/,309 N Badger St,55921,Caledonia,MN,43.636997,-91.49377,115266.0,1.0,3.0,2096.0,1959,-1.0,SINGLE_FAMILY,PRE_FORECLOSURE,0
106683745,https://www.zillow.com/homedetails/425-N-Kingston-St-Caledonia-MN-55921/106683745_zpid/,425 N Kingston St,55921,Caledonia,MN,43.637949,-91.497545,169900.0,3.0,4.0,3110.0,1907,14374.0,SINGLE_FAMILY,FOR_SALE,1
106682549,https://www.zillow.com/homedetails/20797-County-28-Caledonia-MN-55921/106682549_zpid/,20797 County 28,55921,Caledonia,MN,43.547042,-91.541751,58000.0,1.0,2.0,800.0,1880,33976.0,SINGLE_FAMILY,FOR_SALE,1
106682896,https://www.zillow.com/homedetails/110-E-Jefferson-St-Caledonia-MN-55921/106682896_zpid/,110 E Jefferson St,55921,Caledonia,MN,43.629494,-91.496643,184500.0,3.0,4.0,2569.0,1961,14374.0,SINGLE_FAMILY,FOR_SALE,21
106683241,https://www.zillow.com/homedetails/423-S-Winnebago-St-Caledonia-MN-55921/106683241_zpid/,423 S Winnebago St,55921,Caledonia,MN,43.630921,-91.490982,134000.0,1.0,4.0,1566.0,1950,14374.0,SINGLE_FAMILY,FOR_SALE,17
106682769,https://www.zillow.com/homedetails/903-State-44-76-S-Caledonia-MN-55921/106682769_zpid/,903 State 44/76 S,55921,Caledonia,MN,43.62619,-91.505801,389000.0,4.0,4.0,3500.0,1910,261360.0,SINGLE_FAMILY,FOR_SALE,49
106683028,https://www.zillow.com/homedetails/213-E-Lincoln-St-Caledonia-MN-55921/106683028_zpid/,213 E Lincoln St,55921,Caledonia,MN,43.635986,-91.495396,120000.0,1.0,3.0,1616.0,1918,17424.0,SINGLE_FAMILY,FOR_SALE,16
106683123,https://www.zillow.com/homedetails/112-E-Mckinley-St-Caledonia-MN-55921/106683123_zpid/,112 E Mckinley St,55921,Caledonia,MN,43.638707,-91.496524,140000.0,2.0,3.0,1904.0,1960,5000.0,SINGLE_FAMILY,FOR_SALE,26
106687089,https://www.zillow.com/homedetails/16259-State-76-Caledonia-MN-55921/106687089_zpid/,16259 State 76,55921,Caledonia,MN,43.613188,-91.503313,479000.0,7.0,6.0,4427.0,1970,424710.0,SINGLE_FAMILY,FOR_SALE,77
106682470,https://www.zillow.com/homedetails/10657-State-44-Caledonia-MN-55921/106682470_zpid/,10657 State 44,55921,Caledonia,MN,43.698368,-91.461957,499900.0,2.0,3.0,2372.0,1996,723096.0,SINGLE_FAMILY,FOR_SALE,41
