id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
74847764,https://www.zillow.com/homedetails/37392-1st-Avenue-Ct-Dennison-MN-55018/74847764_zpid/,37392 1st Avenue Ct,55018,Dennison,MN,44.408605,-93.038824,80000.0,1.0,3.0,1800.0,1916,-1.0,SINGLE_FAMILY,RECENTLY_SOLD,0
91504963,https://www.zillow.com/homedetails/14300-Goodhue-Ave-Dennison-MN-55018/91504963_zpid/,14300 Goodhue Ave,55018,Dennison,MN,44.380259,-93.040645,266000.0,1.0,3.0,1704.0,1982,108900.0,SINGLE_FAMILY,RECENTLY_SOLD,21
81645005,https://www.zillow.com/homedetails/12755-Lamb-Ave-Dennison-MN-55018/81645005_zpid/,12755 Lamb Ave,55018,Dennison,MN,44.403618,-93.059945,60000.0,2.0,3.0,1680.0,1989,43560.0,MANUFACTURED,RECENTLY_SOLD,0
2131940370,https://www.zillow.com/homedetails/4877-Sogn-Valley-Trl-Dennison-MN-55018/2131940370_zpid/,4877 Sogn Valley Trl,55018,Dennison,MN,44.401186,-92.942965,510000.0,3.0,3.0,2930.0,1993,871200.0,SINGLE_FAMILY,RECENTLY_SOLD,24
74840184,https://www.zillow.com/homedetails/35670-Highway-56-Blvd-Dennison-MN-55018/74840184_zpid/,35670 Highway 56 Blvd,55018,Dennison,MN,44.434931,-93.009655,423500.0,3.0,4.0,2887.0,2004,304920.0,SINGLE_FAMILY,RECENTLY_SOLD,37
74839490,https://www.zillow.com/homedetails/893-Highway-19-Blvd-Dennison-MN-55018/74839490_zpid/,893 Highway 19 Blvd,55018,Dennison,MN,44.471798,-93.022351,165000.0,1.0,3.0,1446.0,1961,16988.0,SINGLE_FAMILY,RECENTLY_SOLD,28
74840134,https://www.zillow.com/homedetails/5495-County-9-Blvd-Dennison-MN-55018/74840134_zpid/,5495 County 9 Blvd,55018,Dennison,MN,44.406639,-92.92925,1100.0,1.0,3.0,1400.0,-1,11326.0,SINGLE_FAMILY,RECENTLY_SOLD,2
74840155,https://www.zillow.com/homedetails/3390-Sogn-Valley-Trl-Dennison-MN-55018/74840155_zpid/,3390 Sogn Valley Trl,55018,Dennison,MN,44.386064,-92.965414,415000.0,3.0,4.0,2889.0,1903,270600.0,SINGLE_FAMILY,RECENTLY_SOLD,0
74840174,https://www.zillow.com/homedetails/34929-30th-Ave-Dennison-MN-55018/74840174_zpid/,34929 30th Ave,55018,Dennison,MN,44.443799,-92.980381,215000.0,1.0,2.0,1328.0,1920,217800.0,SINGLE_FAMILY,RECENTLY_SOLD,0
223478839,https://www.zillow.com/homedetails/35544-High-Prairie-Trl-Dennison-MN-55018/223478839_zpid/,35544 High Prairie Trl,55018,Dennison,MN,44.436488,-92.988879,320000.0,3.0,7.0,3510.0,1993,240451.0,SINGLE_FAMILY,SOLD,34
81627185,https://www.zillow.com/homedetails/15464-Goodhue-Ave-Dennison-MN-55018/81627185_zpid/,15464 Goodhue Ave,55018,Dennison,MN,44.364356,-93.041228,325000.0,3.0,4.0,7462.0,2001,217800.0,SINGLE_FAMILY,SOLD,41
305294635,https://www.zillow.com/homedetails/12878-Lamb-Ave-Dennison-MN-55018/305294635_zpid/,12878 Lamb Ave,55018,Dennison,MN,44.401006,-93.059716,150000.0,1.0,4.0,1920.0,1918,216058.0,SINGLE_FAMILY,SOLD,0
74840190,https://www.zillow.com/homedetails/35867-High-Prairie-Trl-Dennison-MN-55018/74840190_zpid/,35867 High Prairie Trl,55018,Dennison,MN,44.435215,-92.982393,105000.0,2.0,2.0,990.0,1963,43560.0,SINGLE_FAMILY,SOLD,1
91437887,https://www.zillow.com/homedetails/37664-3rd-Ave-Dennison-MN-55018/91437887_zpid/,37664 3rd Ave,55018,Dennison,MN,44.406317,-93.036475,234000.0,3.0,4.0,1903.0,2006,14810.0,SINGLE_FAMILY,SOLD,0
115786549,https://www.zillow.com/homedetails/33370-Highway-56-Blvd-Dennison-MN-55018/115786549_zpid/,33370 Highway 56 Blvd,55018,Dennison,MN,44.465766,-93.007127,430000.0,3.0,3.0,1300.0,1968,1114265.0,SINGLE_FAMILY,SOLD,0
74847737,https://www.zillow.com/homedetails/37537-2nd-Ave-Dennison-MN-55018/74847737_zpid/,37537 2nd Ave,55018,Dennison,MN,44.406514,-93.038252,121500.0,2.0,3.0,931.0,1900,-1.0,SINGLE_FAMILY,SOLD,0
91504964,https://www.zillow.com/homedetails/12382-145th-St-Dennison-MN-55018/91504964_zpid/,12382 145th St,55018,Dennison,MN,44.380273,-93.053822,275000.0,2.0,3.0,1612.0,1997,871200.0,SINGLE_FAMILY,SOLD,0
91437889,https://www.zillow.com/homedetails/37366-1st-Avenue-Ct-Dennison-MN-55018/91437889_zpid/,37366 1st Avenue Ct,55018,Dennison,MN,44.40903,-93.038826,269500.0,4.0,5.0,3748.0,1930,21344.0,SINGLE_FAMILY,SOLD,0
