id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
120639491,https://www.zillow.com/homedetails/23393-Diamond-Lake-Rd-Bovey-MN-55709/120639491_zpid/,23393 Diamond Lake Rd,55709,Bovey,MN,47.333489,-93.350368,225000.0,1.0,3.0,1300.0,1996,152460.0,SINGLE_FAMILY,FOR_SALE,17
2080224315,https://www.zillow.com/homedetails/26926-Barnes-Dr-Bovey-MN-55709/2080224315_zpid/,26926 Barnes Dr,55709,Bovey,MN,47.360771,-93.421274,224900.0,2.0,2.0,1243.0,1996,283140.0,SINGLE_FAMILY,FOR_SALE,18
103941733,https://www.zillow.com/homedetails/20050-County-Road-12-Bovey-MN-55709/103941733_zpid/,20050 County Road 12,55709,Bovey,MN,47.28523,-93.276174,210000.0,3.0,2.0,1750.0,1980,872506.0,SINGLE_FAMILY,FOR_SALE,17
120635438,https://www.zillow.com/homedetails/29373-Twin-Lakes-Dr-Bovey-MN-55709/120635438_zpid/,29373 Twin Lakes Dr,55709,Bovey,MN,47.301671,-93.307536,169800.0,1.0,3.0,1724.0,1948,32234.0,SINGLE_FAMILY,FOR_SALE,21
218527726,https://www.zillow.com/homedetails/29396-Cherokee-Rd-Bovey-MN-55709/218527726_zpid/,29396 Cherokee Rd,55709,Bovey,MN,47.303462,-93.318189,5100000.0,5.0,5.0,4785.0,2016,2828786.0,SINGLE_FAMILY,FOR_SALE,29
2086685435,https://www.zillow.com/homedetails/33312-Scenic-Hwy-Bovey-MN-55709/2086685435_zpid/,33312 Scenic Hwy,55709,Bovey,MN,47.35922,-93.38342,147900.0,1.0,2.0,1052.0,1942,283575.0,SINGLE_FAMILY,FOR_SALE,25
2101428052,https://www.zillow.com/homedetails/46546-County-Road-346-Bovey-MN-55709/2101428052_zpid/,46546 County Road 346,55709,Bovey,MN,47.550092,-93.407862,179900.0,1.0,2.0,864.0,1940,33105.0,SINGLE_FAMILY,FOR_SALE,17
120637695,https://www.zillow.com/homedetails/556-5th-Ave-Bovey-MN-55709/120637695_zpid/,556 5th Ave,55709,Bovey,MN,47.32223,-93.274004,52500.0,2.0,2.0,2308.0,1885,12196.0,SINGLE_FAMILY,FOR_SALE,21
112244402,https://www.zillow.com/homedetails/25299-Alder-Dr-Bovey-MN-55709/112244402_zpid/,25299 Alder Dr,55709,Bovey,MN,47.244636,-93.369533,119999.0,1.0,2.0,1256.0,1960,357192.0,SINGLE_FAMILY,FOR_SALE,22
2081622147,https://www.zillow.com/homedetails/203-1st-St-Bovey-MN-55709/2081622147_zpid/,203 1st St,55709,Bovey,MN,47.297009,-93.418851,159000.0,2.0,3.0,1200.0,2019,15246.0,SINGLE_FAMILY,FOR_SALE,15
120640208,https://www.zillow.com/homedetails/37621-E-Lakeview-Dr-Bovey-MN-55709/120640208_zpid/,37621 E Lakeview Dr,55709,Bovey,MN,47.423442,-93.383688,85000.0,2.0,2.0,840.0,1977,212137.0,MANUFACTURED,FOR_SALE,6
120639983,https://www.zillow.com/homedetails/20280-Bass-Lake-Rd-Bovey-MN-55709/120639983_zpid/,20280 Bass Lake Rd,55709,Bovey,MN,47.291602,-93.286946,79900.0,1.0,1.0,1100.0,1960,269200.0,SINGLE_FAMILY,FOR_SALE,10
2082940687,https://www.zillow.com/homedetails/26757-Muller-Dr-Bovey-MN-55709/2082940687_zpid/,26757 Muller Dr,55709,Bovey,MN,47.367733,-93.420873,154900.0,2.0,3.0,1332.0,1988,49222.0,SINGLE_FAMILY,FOR_SALE,16
120638112,https://www.zillow.com/homedetails/29502-Lum-Lake-Rd-Bovey-MN-55709/120638112_zpid/,29502 Lum Lake Rd,55709,Bovey,MN,47.563475,-93.497705,436500.0,1.0,2.0,1200.0,1989,1267596.0,SINGLE_FAMILY,FOR_SALE,20
103943569,https://www.zillow.com/homedetails/24921-County-Road-57-Bovey-MN-55709/103943569_zpid/,24921 County Road 57,55709,Bovey,MN,47.418557,-93.384365,218100.0,2.0,3.0,1560.0,1997,74052.0,MANUFACTURED,FOR_SALE,11
103945149,https://www.zillow.com/homedetails/42066-County-Road-343-Bovey-MN-55709/103945149_zpid/,42066 County Road 343,55709,Bovey,MN,47.487167,-93.39661,82000.0,1.0,1.0,776.0,1992,107157.0,SINGLE_FAMILY,FOR_SALE,10
103945184,https://www.zillow.com/homedetails/42883-Scenic-Hwy-Bovey-MN-55709/103945184_zpid/,42883 Scenic Hwy,55709,Bovey,MN,47.500291,-93.361287,234000.0,1.0,3.0,2064.0,1976,1243638.0,SINGLE_FAMILY,FOR_SALE,8
120636023,https://www.zillow.com/homedetails/309-8th-Ave-Bovey-MN-55709/120636023_zpid/,309 8th Ave,55709,Bovey,MN,47.293592,-93.410864,77000.0,1.0,2.0,696.0,1965,6098.0,SINGLE_FAMILY,FOR_SALE,7
120639778,https://www.zillow.com/homedetails/26926-Reilly-Beach-Rd-Bovey-MN-55709/120639778_zpid/,26926 Reilly Beach Rd,55709,Bovey,MN,47.360771,-93.421274,224900.0,2.0,2.0,1243.0,1996,283140.0,SINGLE_FAMILY,FOR_SALE,18
103945089,https://www.zillow.com/homedetails/43351-County-Road-333-Bovey-MN-55709/103945089_zpid/,43351 County Road 333,55709,Bovey,MN,47.506603,-93.345701,164900.0,1.0,2.0,1040.0,2000,335847.0,SINGLE_FAMILY,FOR_SALE,12
