id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
2138726,https://www.zillow.com/homedetails/950-Cromwell-Ave-Saint-Paul-MN-55114/2138726_zpid/,950 Cromwell Ave,55114,Saint Paul,MN,44.969849,-93.200513,415000.0,2.0,4.0,2300.0,1908,9199.0,MULTI_FAMILY,RECENTLY_SOLD,0
72383253,https://www.zillow.com/homedetails/2565-Franklin-Ave-APT-410-Saint-Paul-MN-55114/72383253_zpid/,2565 Franklin Ave APT 410,55114,Saint Paul,MN,44.964911,-93.207118,315000.0,2.0,2.0,1340.0,2005,1307.0,CONDO,RECENTLY_SOLD,21
64657929,https://www.zillow.com/homedetails/2566-Ellis-Ave-APT-405-Saint-Paul-MN-55114/64657929_zpid/,2566 Ellis Ave APT 405,55114,Saint Paul,MN,44.966122,-93.207098,300000.0,2.0,2.0,1275.0,2003,1307.0,TOWNHOUSE,RECENTLY_SOLD,2
2081480459,https://www.zillow.com/homedetails/2566-Ellis-Ave-APT-124-Saint-Paul-MN-55114/2081480459_zpid/,2566 Ellis Ave APT 124,55114,Saint Paul,MN,44.966122,-93.207098,280000.0,2.0,2.0,1344.0,2003,1306.0,CONDO,RECENTLY_SOLD,25
2109674783,https://www.zillow.com/homedetails/820-Emerald-St-APT-117-Saint-Paul-MN-55114/2109674783_zpid/,820 Emerald St APT 117,55114,Saint Paul,MN,44.96547,-93.20773,307000.0,2.5,2.0,1464.0,2005,-1.0,CONDO,RECENTLY_SOLD,19
72387314,https://www.zillow.com/homedetails/2650-University-Ave-W-APT-221-Saint-Paul-MN-55114/72387314_zpid/,2650 University Ave W APT 221,55114,Saint Paul,MN,44.967246,-93.206614,230000.0,1.0,2.0,955.0,2006,893.0,CONDO,RECENTLY_SOLD,0
64878336,https://www.zillow.com/homedetails/820-Emerald-St-185-Saint-Paul-MN-55114/64878336_zpid/,820 Emerald St #185,55114,Saint Paul,MN,44.965527,-93.207365,290000.0,2.0,2.0,1240.0,2003,1306.0,CONDO,RECENTLY_SOLD,0
72387210,https://www.zillow.com/homedetails/2650-University-Ave-W-APT-422-Saint-Paul-MN-55114/72387210_zpid/,2650 University Ave W APT 422,55114,Saint Paul,MN,44.967246,-93.206614,215000.0,1.0,2.0,1011.0,2006,1307.0,CONDO,RECENTLY_SOLD,0
2138777,https://www.zillow.com/homedetails/882-Hunt-Pl-Saint-Paul-MN-55114/2138777_zpid/,882 Hunt Pl,55114,Saint Paul,MN,44.966453,-93.19911,210000.0,1.5,3.0,1400.0,1984,1307.0,TOWNHOUSE,RECENTLY_SOLD,0
64766331,https://www.zillow.com/homedetails/2566-Ellis-Ave-APT-115-Saint-Paul-MN-55114/64766331_zpid/,2566 Ellis Ave APT 115,55114,Saint Paul,MN,44.966122,-93.207098,315000.0,2.0,2.0,1582.0,2003,1306.0,SINGLE_FAMILY,RECENTLY_SOLD,0
