id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
1906567,https://www.zillow.com/homedetails/675-N-1st-St-UNIT-109-Minneapolis-MN-55401/1906567_zpid/,675 N 1st St UNIT 109,55401,Minneapolis,MN,44.989066,-93.275044,369900.0,2.0,2.0,1161.0,1998,315897.0,CONDO,FOR_SALE,1
71821778,https://www.zillow.com/homedetails/401-N-2nd-St-5319-Minneapolis-MN-55401/71821778_zpid/,401 N 2nd St #5319,55401,Minneapolis,MN,44.986296,-93.273366,424900.0,2.0,2.0,1298.0,2005,87512.0,CONDO,FOR_SALE,31
71821804,https://www.zillow.com/homedetails/345-6th-Ave-N-UNIT-705-Minneapolis-MN-55401/71821804_zpid/,345 6th Ave N UNIT 705,55401,Minneapolis,MN,44.985185,-93.277758,1125000.0,3.0,2.0,2055.0,2005,86545.0,CONDO,FOR_SALE,62
61623888,https://www.zillow.com/homedetails/33-4th-Ave-N-APT-101-Minneapolis-MN-55401/61623888_zpid/,4th Ave N,55401,Minneapolis,MN,44.987551,-93.269056,750000.0,3.0,3.0,2150.0,2000,1.0,TOWNHOUSE,FOR_SALE,4
61623877,https://www.zillow.com/homedetails/560-N-2nd-St-APT-405-Minneapolis-MN-55401/61623877_zpid/,N 2nd St,55401,Minneapolis,MN,44.987743,-93.274032,389900.0,1.5,2.0,1248.0,2001,1.0,CONDO,FOR_SALE,4
71821737,https://www.zillow.com/homedetails/525-N-3rd-St-UNIT-101-Minneapolis-MN-55401/71821737_zpid/,525 N 3rd St UNIT 101,55401,Minneapolis,MN,44.985395,-93.277078,599900.0,2.0,2.0,1430.0,1915,86545.0,CONDO,FOR_SALE,22
1913698,https://www.zillow.com/homedetails/15-S-1st-St-A405-Minneapolis-MN-55401/1913698_zpid/,15 S 1st St #A405,55401,Minneapolis,MN,44.98315,-93.266624,174900.0,1.0,1.0,667.0,1965,166652.0,CONDO,FOR_SALE,15
58625375,https://www.zillow.com/homedetails/29-4th-Ave-N-APT-106-Minneapolis-MN-55401/58625375_zpid/,29 4th Ave N APT 106,55401,Minneapolis,MN,44.987829,-93.268748,525000.0,3.0,2.0,1760.0,2000,263276.0,TOWNHOUSE,FOR_SALE,31
88835145,https://www.zillow.com/homedetails/730-N-4th-St-UNIT-808-Minneapolis-MN-55401/88835145_zpid/,730 N 4th St UNIT 808,55401,Minneapolis,MN,44.986982,-93.279926,289900.0,1.0,1.0,821.0,2007,90827.0,CONDO,FOR_SALE,34
71818530,https://www.zillow.com/homedetails/401-S-1st-St-UNIT-1704-Minneapolis-MN-55401/71818530_zpid/,401 S 1st St UNIT 1704,55401,Minneapolis,MN,44.980626,-93.260661,264000.0,1.0,1.0,695.0,1989,70776.0,APARTMENT,FOR_SALE,20
