id,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,yearBuilt,lotSize,homeType,homeStatus,photoCount
117520990,https://www.zillow.com/homedetails/21963-Erica-Ln-NW-Puposky-MN-56667/117520990_zpid/,21963 Erica Ln NW,56667,Puposky,MN,47.687004,-94.897615,230000.0,3.0,3.0,1892.0,2000,392040.0,SINGLE_FAMILY,RECENTLY_SOLD,51
117525356,https://www.zillow.com/homedetails/26303-Polaris-Rd-NW-Puposky-MN-56667/117525356_zpid/,26303 Polaris Rd NW,56667,Puposky,MN,47.750962,-94.890498,200000.0,1.0,2.0,1648.0,1982,886446.0,SINGLE_FAMILY,RECENTLY_SOLD,20
226535839,https://www.zillow.com/homedetails/6795-Sweet-Sap-Rd-NW-Puposky-MN-56667/226535839_zpid/,6795 Sweet Sap Rd NW,56667,Puposky,MN,47.704029,-94.984491,210000.0,2.0,2.0,1472.0,2001,696960.0,SINGLE_FAMILY,RECENTLY_SOLD,0
125472919,https://www.zillow.com/homedetails/23362-Highway-89-NW-Puposky-MN-56667/125472919_zpid/,23362 Highway 89 NW,56667,Puposky,MN,47.707634,-94.997647,130000.0,1.0,2.0,768.0,1966,1742400.0,SINGLE_FAMILY,RECENTLY_SOLD,0
226529627,https://www.zillow.com/homedetails/10934-Lumberjack-Rd-NW-Puposky-MN-56667/226529627_zpid/,10934 Lumberjack Rd NW,56667,Puposky,MN,47.789281,-95.041424,220000.0,1.0,3.0,1248.0,1966,1758517.0,SINGLE_FAMILY,RECENTLY_SOLD,0
124348611,https://www.zillow.com/homedetails/20901-Highway-89-NW-Puposky-MN-56667/124348611_zpid/,20901 Highway 89 NW,56667,Puposky,MN,47.67222,-95.004453,104000.0,2.0,3.0,1120.0,1997,255697.0,SINGLE_FAMILY,SOLD,19
226531728,https://www.zillow.com/homedetails/22194-Pleasant-Valley-Rd-NW-Puposky-MN-56667/226531728_zpid/,22194 Pleasant Valley Rd NW,56667,Puposky,MN,47.691814,-94.899398,50000.0,2.0,3.0,1216.0,1998,566280.0,SINGLE_FAMILY,SOLD,11
226536172,https://www.zillow.com/homedetails/26177-Irvine-Ave-NE-Puposky-MN-56667/226536172_zpid/,26177 Irvine Ave NE,56667,Puposky,MN,47.746859,-94.856034,390000.0,2.5,3.0,3184.0,1996,2780434.0,SINGLE_FAMILY,SOLD,22
117520981,https://www.zillow.com/homedetails/28905-Alaska-Ln-NW-Puposky-MN-56667/117520981_zpid/,28905 Alaska Ln NW,56667,Puposky,MN,47.787925,-95.018757,146000.0,2.0,3.0,1296.0,2003,140263.0,SINGLE_FAMILY,SOLD,18
117521008,https://www.zillow.com/homedetails/269-Great-Divide-Rd-NW-Puposky-MN-56667/117521008_zpid/,269 Great Divide Rd NW,56667,Puposky,MN,47.682957,-94.881899,209900.0,3.0,3.0,2108.0,2000,217800.0,SINGLE_FAMILY,SOLD,24
124349317,https://www.zillow.com/homedetails/26858-Irvine-Ave-NE-Puposky-MN-56667/124349317_zpid/,26858 Irvine Ave NE,56667,Puposky,MN,47.756613,-94.845383,95000.0,2.0,3.0,1904.0,2000,457815.0,SINGLE_FAMILY,SOLD,12
117521045,https://www.zillow.com/homedetails/23380-Polaris-Rd-NW-Puposky-MN-56667/117521045_zpid/,23380 Polaris Rd NW,56667,Puposky,MN,47.707986,-94.889774,115000.0,2.0,3.0,1456.0,2009,960062.0,SINGLE_FAMILY,SOLD,26
